Date,Day,Is_Weekend,Is_Holiday,Area_Name,Latitude,Longitude,Time,Traffic_Volume,Avg_Speed_kmph,Traffic_Score,Congestion_Level,Weather,Accident,Road_Work,Event_Name,Event_Impact_Level,Holiday_Traffic_Score,Final_Congestion_Score
30-01-2025,Thursday,No,No,Karve Nagar,18.494,73.82,19:00,83,18,80.4,Severe,Clear,Yes,No,Local Fair,Low,80.4,80.4
30-01-2025,Thursday,No,No,Kharadi,18.5511,73.9352,07:00,160,21,79.8,High,Cloudy,Yes,Yes,Cricket Match,High,79.8,79.8
30-01-2025,Thursday,No,No,Swargate,18.5018,73.8636,00:00,285,16,79.8,High,Fog,Yes,No,Local Fair,Low,79.8,79.8
30-01-2025,Thursday,No,No,Kothrud,18.5074,73.8077,02:00,209,18,79.4,High,Rain,Yes,Yes,Local Fair,Low,79.4,79.4
30-01-2025,Thursday,No,No,Aundh,18.5603,73.8074,14:00,282,19,79.2,High,Cloudy,No,No,Pune Festival,High,79.2,79.2
30-01-2025,Thursday,No,No,Karve Nagar,18.494,73.82,01:00,93,19,79.2,High,Rain,Yes,No,None,None,79.2,79.2
30-01-2025,Thursday,No,No,Pashan,18.54,73.79,22:00,279,15,79,High,Fog,Yes,Yes,None,None,79,79
30-01-2025,Thursday,No,No,Aundh,18.5603,73.8074,08:00,100,21,78.8,High,Clear,No,No,None,None,78.8,78.8
30-01-2025,Thursday,No,No,Bavdhan,18.515,73.78,21:00,122,16,78.8,High,Clear,Yes,Yes,Local Fair,Low,78.8,78.8
30-01-2025,Thursday,No,No,Bibwewadi,18.47,73.876,10:00,196,16,78.8,High,Clear,No,No,Local Fair,Low,78.8,78.8
30-01-2025,Thursday,No,No,Hadapsar,18.5089,73.926,08:00,284,21,78.8,High,Clear,Yes,Yes,College Fest,Medium,78.8,78.8
30-01-2025,Thursday,No,No,Katraj,18.455,73.867,00:00,153,16,78.8,High,Fog,Yes,Yes,Local Fair,Low,78.8,78.8
30-01-2025,Thursday,No,No,Nigdi,18.65,73.77,02:00,88,16,78.8,High,Cloudy,Yes,Yes,Cricket Match,High,78.8,78.8
30-01-2025,Thursday,No,No,Pimpri,18.628,73.7997,13:00,234,21,78.8,High,Clear,Yes,Yes,College Fest,Medium,78.8,78.8
30-01-2025,Thursday,No,No,Hadapsar,18.5089,73.926,11:00,216,22,78.6,High,Cloudy,Yes,No,Cricket Match,High,78.6,78.6
30-01-2025,Thursday,No,No,Karve Nagar,18.494,73.82,22:00,344,22,78.6,High,Cloudy,Yes,Yes,Pune Festival,High,78.6,78.6
30-01-2025,Thursday,No,No,Warje,18.485,73.805,15:00,156,19,78.2,High,Rain,Yes,No,Cricket Match,High,78.2,78.2
30-01-2025,Thursday,No,No,Karve Nagar,18.494,73.82,12:00,277,16,77.8,High,Clear,No,No,Local Fair,Low,77.8,77.8
30-01-2025,Thursday,No,No,Hinjewadi,18.5933,73.7388,12:00,111,18,77.4,High,Clear,Yes,Yes,None,None,77.4,77.4
30-01-2025,Thursday,No,No,Katraj,18.455,73.867,23:00,274,18,77.4,High,Cloudy,Yes,No,College Fest,Medium,77.4,77.4
30-01-2025,Thursday,No,No,Aundh,18.5603,73.8074,02:00,264,15,77,High,Clear,No,No,Pune Festival,High,77,77
30-01-2025,Thursday,No,No,Chinchwad,18.6298,73.7997,05:00,309,15,77,High,Rain,Yes,No,College Fest,Medium,77,77
30-01-2025,Thursday,No,No,Yerwada,18.55,73.89,01:00,313,20,77,High,Cloudy,No,Yes,Cricket Match,High,77,77
30-01-2025,Thursday,No,No,Chinchwad,18.6298,73.7997,11:00,257,21,76.8,High,Clear,Yes,Yes,Pune Festival,High,76.8,76.8
30-01-2025,Thursday,No,No,Wakad,18.568,73.912,21:00,208,16,76.8,High,Fog,No,No,Cricket Match,High,76.8,76.8
30-01-2025,Thursday,No,No,Bavdhan,18.515,73.78,15:00,350,22,76.6,High,Clear,No,Yes,Local Fair,Low,76.6,76.6
30-01-2025,Thursday,No,No,Hadapsar,18.5089,73.926,05:00,88,17,76.6,High,Rain,No,No,Cricket Match,High,76.6,76.6
30-01-2025,Thursday,No,No,Karve Nagar,18.494,73.82,04:00,136,22,76.6,High,Clear,Yes,No,Local Fair,Low,76.6,76.6
30-01-2025,Thursday,No,No,Kothrud,18.5074,73.8077,15:00,310,17,76.6,High,Rain,No,No,Local Fair,Low,76.6,76.6
30-01-2025,Thursday,No,No,Hinjewadi,18.5933,73.7388,19:00,333,23,76.4,High,Cloudy,No,No,Pune Festival,High,76.4,76.4
30-01-2025,Thursday,No,No,Kharadi,18.5511,73.9352,13:00,317,19,76.2,High,Rain,No,No,Local Fair,Low,76.2,76.2
30-01-2025,Thursday,No,No,Pashan,18.54,73.79,10:00,93,24,76.2,High,Clear,No,No,College Fest,Medium,76.2,76.2
30-01-2025,Thursday,No,No,Hadapsar,18.5089,73.926,06:00,169,20,76,High,Fog,No,Yes,Pune Festival,High,76,76
30-01-2025,Thursday,No,No,Baner,18.559,73.7868,13:00,151,16,75.8,High,Rain,No,No,College Fest,Medium,75.8,75.8
30-01-2025,Thursday,No,No,Kothrud,18.5074,73.8077,12:00,279,21,75.8,High,Fog,No,No,Pune Festival,High,75.8,75.8
30-01-2025,Thursday,No,No,Pashan,18.54,73.79,09:00,214,18,75.4,High,Fog,Yes,No,Pune Festival,High,75.4,75.4
30-01-2025,Thursday,No,No,Warje,18.485,73.805,04:00,255,18,75.4,High,Clear,No,Yes,Pune Festival,High,75.4,75.4
30-01-2025,Thursday,No,No,Bibwewadi,18.47,73.876,18:00,257,19,75.2,High,Fog,Yes,Yes,Local Fair,Low,75.2,75.2
30-01-2025,Thursday,No,No,Karve Nagar,18.494,73.82,09:00,108,21,74.8,High,Fog,Yes,No,Cricket Match,High,74.8,74.8
30-01-2025,Thursday,No,No,Wakad,18.568,73.912,20:00,83,21,74.8,High,Rain,Yes,Yes,Pune Festival,High,74.8,74.8
30-01-2025,Thursday,No,No,Warje,18.485,73.805,13:00,237,21,74.8,High,Rain,No,Yes,None,None,74.8,74.8
30-01-2025,Thursday,No,No,Hinjewadi,18.5933,73.7388,10:00,176,22,74.6,High,Cloudy,Yes,No,College Fest,Medium,74.6,74.6
30-01-2025,Thursday,No,No,Katraj,18.455,73.867,09:00,340,24,74.2,High,Rain,No,No,College Fest,Medium,74.2,74.2
30-01-2025,Thursday,No,No,Kothrud,18.5074,73.8077,21:00,295,24,74.2,High,Rain,No,Yes,College Fest,Medium,74.2,74.2
30-01-2025,Thursday,No,No,Yerwada,18.55,73.89,21:00,257,24,74.2,High,Clear,No,Yes,Cricket Match,High,74.2,74.2
30-01-2025,Thursday,No,No,Hinjewadi,18.5933,73.7388,14:00,291,20,74,High,Fog,No,No,Local Fair,Low,74,74
30-01-2025,Thursday,No,No,Yerwada,18.55,73.89,16:00,300,26,73.8,High,Rain,No,Yes,Pune Festival,High,73.8,73.8
30-01-2025,Thursday,No,No,Katraj,18.455,73.867,07:00,222,22,73.6,High,Rain,Yes,Yes,Pune Festival,High,73.6,73.6
30-01-2025,Thursday,No,No,Warje,18.485,73.805,02:00,164,19,73.2,High,Fog,Yes,No,Cricket Match,High,73.2,73.2
30-01-2025,Thursday,No,No,Viman Nagar,18.5679,73.9143,09:00,290,25,73,High,Cloudy,No,No,Cricket Match,High,73,73
30-01-2025,Thursday,No,No,Katraj,18.455,73.867,18:00,274,26,72.8,High,Fog,No,No,College Fest,Medium,72.8,72.8
30-01-2025,Thursday,No,No,Pashan,18.54,73.79,23:00,328,26,72.8,High,Cloudy,No,No,Cricket Match,High,72.8,72.8
30-01-2025,Thursday,No,No,Karve Nagar,18.494,73.82,16:00,243,22,72.6,High,Rain,No,Yes,Cricket Match,High,72.6,72.6
30-01-2025,Thursday,No,No,Karve Nagar,18.494,73.82,17:00,218,22,72.6,High,Fog,Yes,Yes,Pune Festival,High,72.6,72.6
30-01-2025,Thursday,No,No,Aundh,18.5603,73.8074,10:00,147,23,72.4,High,Rain,Yes,No,None,None,72.4,72.4
30-01-2025,Thursday,No,No,Aundh,18.5603,73.8074,16:00,322,24,72.2,High,Fog,Yes,No,Pune Festival,High,72.2,72.2
30-01-2025,Thursday,No,No,Hadapsar,18.5089,73.926,07:00,128,25,72,High,Rain,Yes,Yes,Pune Festival,High,72,72
30-01-2025,Thursday,No,No,Swargate,18.5018,73.8636,15:00,254,25,72,High,Fog,No,Yes,College Fest,Medium,72,72
30-01-2025,Thursday,No,No,Wakad,18.568,73.912,16:00,220,25,72,High,Rain,Yes,Yes,Local Fair,Low,72,72
30-01-2025,Thursday,No,No,Yerwada,18.55,73.89,14:00,314,25,72,High,Fog,Yes,Yes,None,None,72,72
30-01-2025,Thursday,No,No,Karve Nagar,18.494,73.82,11:00,112,21,71.8,High,Rain,No,No,Cricket Match,High,71.8,71.8
30-01-2025,Thursday,No,No,Bibwewadi,18.47,73.876,07:00,238,27,71.6,High,Fog,Yes,No,Pune Festival,High,71.6,71.6
30-01-2025,Thursday,No,No,Swargate,18.5018,73.8636,20:00,193,27,71.6,High,Cloudy,Yes,No,Pune Festival,High,71.6,71.6
30-01-2025,Thursday,No,No,Wakad,18.568,73.912,04:00,339,22,71.6,High,Rain,No,Yes,Local Fair,Low,71.6,71.6
30-01-2025,Thursday,No,No,Hadapsar,18.5089,73.926,17:00,143,28,71.4,High,Rain,No,No,Local Fair,Low,71.4,71.4
30-01-2025,Thursday,No,No,Katraj,18.455,73.867,01:00,302,23,71.4,High,Fog,Yes,Yes,None,None,71.4,71.4
30-01-2025,Thursday,No,No,Nigdi,18.65,73.77,21:00,298,28,71.4,High,Fog,No,Yes,Pune Festival,High,71.4,71.4
30-01-2025,Thursday,No,No,Kothrud,18.5074,73.8077,22:00,277,25,71,High,Cloudy,Yes,Yes,None,None,71,71
30-01-2025,Thursday,No,No,Swargate,18.5018,73.8636,06:00,285,25,71,High,Cloudy,No,No,College Fest,Medium,71,71
30-01-2025,Thursday,No,No,Bibwewadi,18.47,73.876,21:00,324,26,70.8,High,Cloudy,Yes,No,None,None,70.8,70.8
30-01-2025,Thursday,No,No,Hinjewadi,18.5933,73.7388,15:00,146,21,70.8,High,Rain,Yes,No,College Fest,Medium,70.8,70.8
30-01-2025,Thursday,No,No,Kharadi,18.5511,73.9352,16:00,315,21,70.8,High,Rain,Yes,Yes,None,None,70.8,70.8
30-01-2025,Thursday,No,No,Yerwada,18.55,73.89,06:00,264,21,70.8,High,Cloudy,No,Yes,College Fest,Medium,70.8,70.8
30-01-2025,Thursday,No,No,Hadapsar,18.5089,73.926,16:00,205,27,70.6,High,Cloudy,Yes,No,College Fest,Medium,70.6,70.6
30-01-2025,Thursday,No,No,Shivaji Nagar,18.53,73.84,14:00,199,27,70.6,High,Cloudy,No,No,Pune Festival,High,70.6,70.6
30-01-2025,Thursday,No,No,Bavdhan,18.515,73.78,20:00,233,24,70.2,High,Rain,Yes,No,Pune Festival,High,70.2,70.2
30-01-2025,Thursday,No,No,Karve Nagar,18.494,73.82,13:00,101,24,70.2,High,Fog,No,No,Pune Festival,High,70.2,70.2
30-01-2025,Thursday,No,No,Kothrud,18.5074,73.8077,04:00,308,24,70.2,High,Rain,Yes,Yes,Cricket Match,High,70.2,70.2
30-01-2025,Thursday,No,No,Swargate,18.5018,73.8636,14:00,203,24,70.2,High,Rain,Yes,Yes,College Fest,Medium,70.2,70.2
30-01-2025,Thursday,No,No,Yerwada,18.55,73.89,19:00,151,24,70.2,High,Rain,No,Yes,Pune Festival,High,70.2,70.2
30-01-2025,Thursday,No,No,Kharadi,18.5511,73.9352,14:00,205,25,70,High,Rain,No,Yes,Local Fair,Low,70,70
30-01-2025,Thursday,No,No,Bavdhan,18.515,73.78,23:00,286,27,69.6,High,Rain,Yes,Yes,Local Fair,Low,69.6,69.6
30-01-2025,Thursday,No,No,Nigdi,18.65,73.77,07:00,171,27,69.6,High,Cloudy,No,No,College Fest,Medium,69.6,69.6
30-01-2025,Thursday,No,No,Wakad,18.568,73.912,00:00,190,27,69.6,High,Fog,No,Yes,Cricket Match,High,69.6,69.6
30-01-2025,Thursday,No,No,Wakad,18.568,73.912,15:00,200,22,69.6,High,Fog,Yes,No,Local Fair,Low,69.6,69.6
30-01-2025,Thursday,No,No,Warje,18.485,73.805,18:00,324,22,69.6,High,Clear,Yes,Yes,Cricket Match,High,69.6,69.6
30-01-2025,Thursday,No,No,Hadapsar,18.5089,73.926,23:00,132,23,69.4,High,Rain,No,No,College Fest,Medium,69.4,69.4
30-01-2025,Thursday,No,No,Kharadi,18.5511,73.9352,00:00,344,28,69.4,High,Fog,Yes,Yes,Cricket Match,High,69.4,69.4
30-01-2025,Thursday,No,No,Pimpri,18.628,73.7997,02:00,250,23,69.4,High,Fog,Yes,Yes,Local Fair,Low,69.4,69.4
30-01-2025,Thursday,No,No,Karve Nagar,18.494,73.82,20:00,148,29,69.2,High,Cloudy,No,Yes,Cricket Match,High,69.2,69.2
30-01-2025,Thursday,No,No,Swargate,18.5018,73.8636,16:00,186,29,69.2,High,Clear,Yes,Yes,None,None,69.2,69.2
30-01-2025,Thursday,No,No,Aundh,18.5603,73.8074,23:00,347,25,69,High,Cloudy,Yes,Yes,College Fest,Medium,69,69
30-01-2025,Thursday,No,No,Warje,18.485,73.805,07:00,256,25,69,High,Rain,Yes,Yes,None,None,69,69
30-01-2025,Thursday,No,No,Baner,18.559,73.7868,09:00,143,23,68.4,High,Rain,Yes,Yes,None,None,68.4,68.4
30-01-2025,Thursday,No,No,Hadapsar,18.5089,73.926,13:00,342,23,68.4,High,Rain,Yes,No,Local Fair,Low,68.4,68.4
30-01-2025,Thursday,No,No,Kothrud,18.5074,73.8077,00:00,273,23,68.4,High,Rain,Yes,Yes,College Fest,Medium,68.4,68.4
30-01-2025,Thursday,No,No,Nigdi,18.65,73.77,09:00,271,28,68.4,High,Rain,No,Yes,Cricket Match,High,68.4,68.4
30-01-2025,Thursday,No,No,Shivaji Nagar,18.53,73.84,02:00,286,29,68.2,High,Clear,No,No,None,None,68.2,68.2
30-01-2025,Thursday,No,No,Nigdi,18.65,73.77,12:00,191,25,68,High,Clear,Yes,Yes,None,None,68,68
30-01-2025,Thursday,No,No,Viman Nagar,18.5679,73.9143,03:00,240,30,68,High,Rain,No,Yes,Local Fair,Low,68,68
30-01-2025,Thursday,No,No,Kharadi,18.5511,73.9352,11:00,301,31,67.8,High,Fog,Yes,No,Cricket Match,High,67.8,67.8
30-01-2025,Thursday,No,No,Nigdi,18.65,73.77,01:00,258,27,67.6,High,Fog,No,Yes,None,None,67.6,67.6
30-01-2025,Thursday,No,No,Pashan,18.54,73.79,16:00,245,27,67.6,High,Fog,Yes,No,Local Fair,Low,67.6,67.6
30-01-2025,Thursday,No,No,Wakad,18.568,73.912,06:00,303,27,67.6,High,Fog,No,Yes,Cricket Match,High,67.6,67.6
30-01-2025,Thursday,No,No,Baner,18.559,73.7868,04:00,213,28,67.4,High,Clear,No,Yes,Local Fair,Low,67.4,67.4
30-01-2025,Thursday,No,No,Viman Nagar,18.5679,73.9143,16:00,343,23,67.4,High,Rain,Yes,Yes,College Fest,Medium,67.4,67.4
30-01-2025,Thursday,No,No,Baner,18.559,73.7868,15:00,121,25,67,High,Fog,Yes,No,Cricket Match,High,67,67
30-01-2025,Thursday,No,No,Wakad,18.568,73.912,23:00,151,30,67,High,Cloudy,No,Yes,College Fest,Medium,67,67
30-01-2025,Thursday,No,No,Warje,18.485,73.805,09:00,170,25,67,High,Clear,Yes,No,Cricket Match,High,67,67
30-01-2025,Thursday,No,No,Yerwada,18.55,73.89,23:00,316,30,67,High,Cloudy,No,No,Pune Festival,High,67,67
30-01-2025,Thursday,No,No,Bavdhan,18.515,73.78,17:00,126,26,66.8,High,Fog,No,Yes,College Fest,Medium,66.8,66.8
30-01-2025,Thursday,No,No,Hadapsar,18.5089,73.926,00:00,330,26,66.8,High,Fog,Yes,No,Local Fair,Low,66.8,66.8
30-01-2025,Thursday,No,No,Kharadi,18.5511,73.9352,03:00,294,32,66.6,High,Clear,Yes,Yes,College Fest,Medium,66.6,66.6
30-01-2025,Thursday,No,No,Swargate,18.5018,73.8636,02:00,167,32,66.6,High,Cloudy,No,No,Pune Festival,High,66.6,66.6
30-01-2025,Thursday,No,No,Nigdi,18.65,73.77,06:00,183,28,66.4,High,Fog,Yes,No,Cricket Match,High,66.4,66.4
30-01-2025,Thursday,No,No,Pashan,18.54,73.79,03:00,314,24,66.2,High,Cloudy,No,Yes,Pune Festival,High,66.2,66.2
30-01-2025,Thursday,No,No,Chinchwad,18.6298,73.7997,14:00,205,25,66,High,Rain,No,No,College Fest,Medium,66,66
30-01-2025,Thursday,No,No,Pimpri,18.628,73.7997,15:00,112,30,66,High,Cloudy,Yes,Yes,College Fest,Medium,66,66
30-01-2025,Thursday,No,No,Swargate,18.5018,73.8636,08:00,87,30,66,High,Rain,No,No,None,None,66,66
30-01-2025,Thursday,No,No,Hadapsar,18.5089,73.926,03:00,314,26,65.8,High,Cloudy,No,No,Cricket Match,High,65.8,65.8
30-01-2025,Thursday,No,No,Kharadi,18.5511,73.9352,15:00,162,31,65.8,High,Cloudy,Yes,Yes,Local Fair,Low,65.8,65.8
30-01-2025,Thursday,No,No,Nigdi,18.65,73.77,17:00,324,26,65.8,High,Rain,No,No,College Fest,Medium,65.8,65.8
30-01-2025,Thursday,No,No,Wakad,18.568,73.912,19:00,171,31,65.8,High,Cloudy,No,Yes,None,None,65.8,65.8
30-01-2025,Thursday,No,No,Hadapsar,18.5089,73.926,21:00,243,32,65.6,High,Fog,No,Yes,Local Fair,Low,65.6,65.6
30-01-2025,Thursday,No,No,Pimpri,18.628,73.7997,08:00,210,27,65.6,High,Cloudy,No,Yes,Cricket Match,High,65.6,65.6
30-01-2025,Thursday,No,No,Aundh,18.5603,73.8074,21:00,205,28,65.4,High,Cloudy,No,Yes,Local Fair,Low,65.4,65.4
30-01-2025,Thursday,No,No,Wakad,18.568,73.912,14:00,229,28,65.4,High,Rain,Yes,No,None,None,65.4,65.4
30-01-2025,Thursday,No,No,Karve Nagar,18.494,73.82,02:00,210,30,65,High,Clear,No,No,Pune Festival,High,65,65
30-01-2025,Thursday,No,No,Shivaji Nagar,18.53,73.84,03:00,320,30,65,High,Rain,No,No,College Fest,Medium,65,65
30-01-2025,Thursday,No,No,Aundh,18.5603,73.8074,22:00,258,26,64.8,High,Rain,No,No,Local Fair,Low,64.8,64.8
30-01-2025,Thursday,No,No,Baner,18.559,73.7868,08:00,158,31,64.8,High,Rain,Yes,Yes,College Fest,Medium,64.8,64.8
30-01-2025,Thursday,No,No,Chinchwad,18.6298,73.7997,08:00,124,31,64.8,High,Cloudy,Yes,Yes,Pune Festival,High,64.8,64.8
30-01-2025,Thursday,No,No,Kothrud,18.5074,73.8077,23:00,306,31,64.8,High,Rain,Yes,No,None,None,64.8,64.8
30-01-2025,Thursday,No,No,Pashan,18.54,73.79,08:00,84,31,64.8,High,Fog,Yes,Yes,Cricket Match,High,64.8,64.8
30-01-2025,Thursday,No,No,Pimpri,18.628,73.7997,20:00,92,31,64.8,High,Rain,Yes,Yes,Local Fair,Low,64.8,64.8
30-01-2025,Thursday,No,No,Bavdhan,18.515,73.78,06:00,345,27,64.6,High,Rain,No,No,None,None,64.6,64.6
30-01-2025,Thursday,No,No,Katraj,18.455,73.867,11:00,241,33,64.4,High,Fog,Yes,Yes,None,None,64.4,64.4
30-01-2025,Thursday,No,No,Chinchwad,18.6298,73.7997,22:00,144,34,64.2,High,Fog,No,No,College Fest,Medium,64.2,64.2
30-01-2025,Thursday,No,No,Yerwada,18.55,73.89,07:00,156,34,64.2,High,Fog,No,Yes,Cricket Match,High,64.2,64.2
30-01-2025,Thursday,No,No,Katraj,18.455,73.867,15:00,308,30,64,High,Cloudy,Yes,No,None,None,64,64
30-01-2025,Thursday,No,No,Kothrud,18.5074,73.8077,19:00,288,30,64,High,Cloudy,No,Yes,None,None,64,64
30-01-2025,Thursday,No,No,Bavdhan,18.515,73.78,09:00,288,31,63.8,High,Rain,No,No,Pune Festival,High,63.8,63.8
30-01-2025,Thursday,No,No,Viman Nagar,18.5679,73.9143,10:00,166,31,63.8,High,Fog,Yes,Yes,None,None,63.8,63.8
30-01-2025,Thursday,No,No,Bavdhan,18.515,73.78,02:00,152,27,63.6,High,Rain,No,No,Local Fair,Low,63.6,63.6
30-01-2025,Thursday,No,No,Karve Nagar,18.494,73.82,00:00,129,28,63.4,High,Clear,No,Yes,Cricket Match,High,63.4,63.4
30-01-2025,Thursday,No,No,Nigdi,18.65,73.77,04:00,122,28,63.4,High,Cloudy,No,No,College Fest,Medium,63.4,63.4
30-01-2025,Thursday,No,No,Warje,18.485,73.805,22:00,291,33,63.4,High,Clear,No,Yes,Local Fair,Low,63.4,63.4
30-01-2025,Thursday,No,No,Nigdi,18.65,73.77,10:00,332,34,63.2,High,Cloudy,Yes,No,Cricket Match,High,63.2,63.2
30-01-2025,Thursday,No,No,Aundh,18.5603,73.8074,00:00,97,30,63,High,Rain,Yes,Yes,Pune Festival,High,63,63
30-01-2025,Thursday,No,No,Bavdhan,18.515,73.78,13:00,269,30,63,High,Fog,No,Yes,None,None,63,63
30-01-2025,Thursday,No,No,Pashan,18.54,73.79,11:00,111,30,63,High,Cloudy,No,Yes,Local Fair,Low,63,63
30-01-2025,Thursday,No,No,Yerwada,18.55,73.89,12:00,313,30,63,High,Fog,No,No,Pune Festival,High,63,63
30-01-2025,Thursday,No,No,Yerwada,18.55,73.89,13:00,95,31,62.8,High,Rain,No,No,Cricket Match,High,62.8,62.8
30-01-2025,Thursday,No,No,Kothrud,18.5074,73.8077,20:00,270,32,62.6,High,Cloudy,No,No,Local Fair,Low,62.6,62.6
30-01-2025,Thursday,No,No,Viman Nagar,18.5679,73.9143,04:00,83,32,62.6,High,Cloudy,No,Yes,None,None,62.6,62.6
30-01-2025,Thursday,No,No,Viman Nagar,18.5679,73.9143,05:00,194,28,62.4,High,Clear,Yes,No,None,None,62.4,62.4
30-01-2025,Thursday,No,No,Aundh,18.5603,73.8074,15:00,129,29,62.2,High,Clear,Yes,Yes,Cricket Match,High,62.2,62.2
30-01-2025,Thursday,No,No,Hadapsar,18.5089,73.926,19:00,175,34,62.2,High,Rain,Yes,Yes,Cricket Match,High,62.2,62.2
30-01-2025,Thursday,No,No,Kothrud,18.5074,73.8077,05:00,166,29,62.2,High,Cloudy,No,No,None,None,62.2,62.2
30-01-2025,Thursday,No,No,Wakad,18.568,73.912,13:00,224,34,62.2,High,Clear,Yes,Yes,College Fest,Medium,62.2,62.2
30-01-2025,Thursday,No,No,Baner,18.559,73.7868,17:00,276,35,62,High,Rain,No,No,College Fest,Medium,62,62
30-01-2025,Thursday,No,No,Bavdhan,18.515,73.78,18:00,265,35,62,High,Clear,No,No,Local Fair,Low,62,62
30-01-2025,Thursday,No,No,Hadapsar,18.5089,73.926,10:00,298,35,62,High,Fog,Yes,No,Pune Festival,High,62,62
30-01-2025,Thursday,No,No,Pashan,18.54,73.79,00:00,186,30,62,High,Cloudy,No,Yes,Cricket Match,High,62,62
30-01-2025,Thursday,No,No,Kothrud,18.5074,73.8077,09:00,254,31,61.8,High,Fog,No,No,None,None,61.8,61.8
30-01-2025,Thursday,No,No,Swargate,18.5018,73.8636,03:00,216,32,61.6,High,Fog,No,No,Pune Festival,High,61.6,61.6
30-01-2025,Thursday,No,No,Viman Nagar,18.5679,73.9143,21:00,142,32,61.6,High,Fog,No,No,College Fest,Medium,61.6,61.6
30-01-2025,Thursday,No,No,Baner,18.559,73.7868,23:00,80,34,61.2,High,Cloudy,No,No,None,None,61.2,61.2
30-01-2025,Thursday,No,No,Bavdhan,18.515,73.78,03:00,100,29,61.2,High,Clear,No,Yes,Pune Festival,High,61.2,61.2
30-01-2025,Thursday,No,No,Nigdi,18.65,73.77,18:00,332,34,61.2,High,Cloudy,No,Yes,Cricket Match,High,61.2,61.2
30-01-2025,Thursday,No,No,Swargate,18.5018,73.8636,01:00,268,29,61.2,High,Fog,Yes,No,Local Fair,Low,61.2,61.2
30-01-2025,Thursday,No,No,Chinchwad,18.6298,73.7997,20:00,212,35,61,High,Clear,No,Yes,None,None,61,61
30-01-2025,Thursday,No,No,Chinchwad,18.6298,73.7997,17:00,228,36,60.8,High,Rain,Yes,No,Pune Festival,High,60.8,60.8
30-01-2025,Thursday,No,No,Shivaji Nagar,18.53,73.84,01:00,186,31,60.8,High,Cloudy,Yes,Yes,None,None,60.8,60.8
30-01-2025,Thursday,No,No,Baner,18.559,73.7868,10:00,319,37,60.6,High,Rain,Yes,No,Local Fair,Low,60.6,60.6
30-01-2025,Thursday,No,No,Kharadi,18.5511,73.9352,19:00,140,37,60.6,High,Clear,Yes,Yes,College Fest,Medium,60.6,60.6
30-01-2025,Thursday,No,No,Pashan,18.54,73.79,04:00,341,32,60.6,High,Fog,Yes,No,Local Fair,Low,60.6,60.6
30-01-2025,Thursday,No,No,Viman Nagar,18.5679,73.9143,02:00,309,32,60.6,High,Fog,No,Yes,Local Fair,Low,60.6,60.6
30-01-2025,Thursday,No,No,Aundh,18.5603,73.8074,17:00,322,29,60.2,High,Clear,No,Yes,None,None,60.2,60.2
30-01-2025,Thursday,No,No,Hadapsar,18.5089,73.926,01:00,154,29,60.2,High,Cloudy,Yes,Yes,Local Fair,Low,60.2,60.2
30-01-2025,Thursday,No,No,Hadapsar,18.5089,73.926,18:00,91,35,60,High,Clear,No,Yes,Cricket Match,High,60,60
30-01-2025,Thursday,No,No,Shivaji Nagar,18.53,73.84,21:00,236,35,60,High,Rain,Yes,No,None,None,60,60
30-01-2025,Thursday,No,No,Aundh,18.5603,73.8074,05:00,264,36,59.8,Medium,Clear,No,No,None,None,59.8,59.8
30-01-2025,Thursday,No,No,Bibwewadi,18.47,73.876,22:00,124,36,59.8,Medium,Rain,Yes,Yes,None,None,59.8,59.8
30-01-2025,Thursday,No,No,Chinchwad,18.6298,73.7997,03:00,112,36,59.8,Medium,Fog,Yes,Yes,Local Fair,Low,59.8,59.8
30-01-2025,Thursday,No,No,Katraj,18.455,73.867,21:00,156,36,59.8,Medium,Rain,No,Yes,Pune Festival,High,59.8,59.8
30-01-2025,Thursday,No,No,Swargate,18.5018,73.8636,12:00,168,31,59.8,Medium,Cloudy,Yes,Yes,Local Fair,Low,59.8,59.8
30-01-2025,Thursday,No,No,Chinchwad,18.6298,73.7997,12:00,148,37,59.6,Medium,Clear,Yes,Yes,None,None,59.6,59.6
30-01-2025,Thursday,No,No,Katraj,18.455,73.867,02:00,131,32,59.6,Medium,Cloudy,No,No,Cricket Match,High,59.6,59.6
30-01-2025,Thursday,No,No,Katraj,18.455,73.867,03:00,178,37,59.6,Medium,Clear,Yes,Yes,None,None,59.6,59.6
30-01-2025,Thursday,No,No,Pimpri,18.628,73.7997,17:00,215,33,59.4,Medium,Clear,Yes,No,Pune Festival,High,59.4,59.4
30-01-2025,Thursday,No,No,Shivaji Nagar,18.53,73.84,05:00,183,33,59.4,Medium,Fog,No,Yes,Local Fair,Low,59.4,59.4
30-01-2025,Thursday,No,No,Swargate,18.5018,73.8636,10:00,343,33,59.4,Medium,Clear,No,Yes,College Fest,Medium,59.4,59.4
30-01-2025,Thursday,No,No,Viman Nagar,18.5679,73.9143,18:00,214,33,59.4,Medium,Cloudy,Yes,No,Local Fair,Low,59.4,59.4
30-01-2025,Thursday,No,No,Bibwewadi,18.47,73.876,14:00,299,34,59.2,Medium,Clear,No,No,Pune Festival,High,59.2,59.2
30-01-2025,Thursday,No,No,Viman Nagar,18.5679,73.9143,11:00,154,34,59.2,Medium,Fog,No,Yes,Pune Festival,High,59.2,59.2
